application_id,application_time,credit_score,annual_income,debt_to_income,employment_length,loan_amount,loan_purpose,home_ownership,number_of_delinquent_accounts,delinquent_months,months_since_last_delinquent,revolving_utilization,inquiries_last_6m,model_score,probability_of_default,risk_rating,application_status,actual_default,past_due_days,score_band,income_band
CD002279,2025-01-17 22:21:39,580,66996,38.63,4,12015,credit_card,OWN,2,4,15,84.46,1,489,0.751679,VERY_HIGH,DECLINED,1,90,<600,50-75K
CD002280,2025-02-22 12:09:23,531,90777,29.6,16,30307,debt_consolidation,RENT,2,3,27,33.01,1,477,0.835011,VERY_HIGH,APPROVED,1,60,<600,75-100K
CD002281,2025-05-26 00:36:29,672,83295,26.54,2,27100,credit_card,MORTGAGE,1,4,40,18.71,1,702,0.013387,LOW,APPROVED,0,0,700-800,75-100K
CD002282,2025-03-31 11:59:09,639,58280,43.6,6,14917,debt_consolidation,RENT,1,4,56,65.47,2,616,0.227091,HIGH,APPROVED,1,90,600-700,50-75K
CD002283,2025-02-19 23:53:09,722,89579,29.0,0,15052,credit_card,MORTGAGE,2,3,24,74.72,1,653,0.043992,MEDIUM,APPROVED,0,0,600-700,75-100K
CD002284,2025-04-29 17:49:11,671,65125,25.16,3,9318,debt_consolidation,OWN,0,0,0,41.76,1,571,0.287857,HIGH,DECLINED,0,0,<600,50-75K
CD002285,2025-03-31 06:59:07,667,36720,33.8,8,28852,major_purchase,MORTGAGE,0,0,0,24.08,1,662,0.035494,MEDIUM,APPROVED,0,0,600-700,<50K
CD002286,2025-03-18 09:58:45,719,19966,35.62,6,34163,major_purchase,RENT,1,4,38,55.82,3,602,0.149568,HIGH,DECLINED,0,0,600-700,<50K
CD002287,2025-02-07 19:54:56,635,25078,28.66,0,35831,home_improvement,MORTGAGE,1,2,44,64.28,2,506,0.73325,VERY_HIGH,DECLINED,1,120,<600,<50K
CD002288,2025-01-09 04:41:28,707,36654,27.41,4,10690,home_improvement,RENT,0,0,0,78.92,1,669,0.029277,LOW,APPROVED,0,0,600-700,<50K
CD002289,2025-03-23 22:45:50,807,43535,12.62,7,28000,other,RENT,0,0,0,50.27,2,754,0.003056,LOW,APPROVED,0,0,700-800,<50K
CD002290,2025-03-04 23:03:31,684,50065,29.17,3,28386,home_improvement,RENT,0,0,0,95.49,1,649,0.054858,MEDIUM,DECLINED,1,150,600-700,50-75K
CD002291,2025-05-30 00:01:04,621,90666,13.48,7,31523,debt_consolidation,RENT,1,5,58,23.13,1,652,0.064154,MEDIUM,DECLINED,0,0,600-700,75-100K
CD002292,2025-01-01 08:10:37,670,31994,14.89,9,10823,debt_consolidation,RENT,1,2,15,34.28,2,690,0.014921,LOW,APPROVED,0,0,600-700,<50K
CD002293,2025-03-10 05:52:40,628,27552,27.49,0,19039,credit_card,RENT,1,5,18,81.18,3,515,0.661761,VERY_HIGH,DECLINED,0,0,<600,<50K
CD002294,2025-03-30 13:02:46,653,63687,19.03,3,13926,debt_consolidation,MORTGAGE,1,4,37,21.72,2,662,0.047725,MEDIUM,APPROVED,0,0,600-700,50-75K
CD002295,2025-03-02 11:29:55,764,52600,18.77,18,6560,debt_consolidation,MORTGAGE,0,0,0,42.2,0,760,0.006123,LOW,APPROVED,0,0,700-800,50-75K
CD002296,2025-05-19 02:41:53,618,43408,21.49,0,30057,other,MORTGAGE,0,0,0,11.99,2,599,0.164049,HIGH,APPROVED,0,0,<600,<50K
CD002297,2025-06-01 20:15:12,604,45386,24.78,13,20658,credit_card,OTHER,2,9,57,48.73,6,492,0.801542,VERY_HIGH,DECLINED,1,90,<600,<50K
CD002298,2025-05-22 06:39:30,701,18000,27.63,4,15069,major_purchase,MORTGAGE,0,0,0,32.83,2,672,0.039323,MEDIUM,APPROVED,0,0,600-700,<50K
CD002299,2025-04-22 09:21:23,650,34719,17.73,17,21905,debt_consolidation,MORTGAGE,1,3,18,49.73,1,678,0.032797,MEDIUM,APPROVED,0,0,600-700,<50K
CD002300,2025-01-05 09:39:10,663,71823,31.27,4,14634,debt_consolidation,OTHER,2,5,4,64.75,2,583,0.315369,HIGH,DECLINED,1,90,<600,50-75K
CD002301,2025-03-31 07:40:18,638,71598,35.82,6,28344,debt_consolidation,RENT,2,9,35,68.45,0,556,0.363597,HIGH,DECLINED,1,60,<600,50-75K
CD002302,2025-02-26 04:12:42,686,118561,29.1,15,8543,credit_card,OWN,1,7,1,62.48,0,629,0.058224,MEDIUM,APPROVED,0,0,600-700,100K+
CD002303,2025-02-01 15:06:21,753,93108,23.75,1,21185,debt_consolidation,OTHER,0,0,0,45.72,4,643,0.069058,MEDIUM,APPROVED,0,0,600-700,75-100K
CD002304,2025-01-02 12:50:04,708,51753,26.96,7,17064,debt_consolidation,RENT,0,0,0,29.56,2,669,0.037614,MEDIUM,DECLINED,0,0,600-700,50-75K
CD002305,2025-01-04 23:01:32,650,31546,32.84,4,15930,credit_card,RENT,0,0,0,56.92,0,644,0.050632,MEDIUM,APPROVED,0,0,600-700,<50K
CD002306,2025-01-26 04:31:32,653,48655,21.61,2,24200,other,RENT,1,6,17,53.14,3,583,0.266968,HIGH,DECLINED,0,0,<600,<50K
CD002307,2025-04-20 08:05:59,623,82439,27.84,7,47285,debt_consolidation,RENT,1,9,6,43.73,0,575,0.241953,HIGH,DECLINED,0,0,<600,75-100K
CD002308,2025-02-12 13:00:24,624,103112,13.06,4,8215,debt_consolidation,RENT,2,4,2,47.46,1,678,0.023888,LOW,APPROVED,0,0,600-700,100K+
CD002309,2025-03-24 01:43:41,724,222513,26.65,1,21377,credit_card,RENT,0,0,0,38.83,3,656,0.033041,MEDIUM,APPROVED,0,0,600-700,100K+
CD002310,2025-02-25 15:48:29,702,168533,28.98,15,32360,home_improvement,MORTGAGE,1,7,30,56.78,1,612,0.110219,HIGH,APPROVED,0,0,600-700,100K+
CD002311,2025-05-14 18:54:16,698,96842,43.89,8,28557,home_improvement,RENT,2,5,46,75.74,4,548,0.479451,VERY_HIGH,APPROVED,0,0,<600,75-100K
CD002312,2025-06-09 19:50:43,700,57308,39.72,7,8767,debt_consolidation,MORTGAGE,2,5,12,61.94,4,518,0.629767,VERY_HIGH,DECLINED,1,60,<600,50-75K
CD002313,2025-06-18 14:05:00,639,46725,40.25,7,32940,home_improvement,RENT,0,0,0,35.5,1,609,0.159079,HIGH,DECLINED,0,0,600-700,<50K
CD002314,2025-02-15 07:19:00,672,49150,19.05,0,46168,credit_card,MORTGAGE,0,0,0,50.15,0,637,0.07914,MEDIUM,DECLINED,1,60,600-700,<50K
CD002315,2025-06-02 13:26:24,702,23377,21.65,2,11899,credit_card,RENT,1,1,12,67.81,0,673,0.036165,MEDIUM,APPROVED,0,0,600-700,<50K
CD002316,2025-03-06 01:24:16,761,67503,38.32,1,38038,debt_consolidation,MORTGAGE,0,0,0,72.1,1,717,0.007844,LOW,APPROVED,0,0,700-800,50-75K
CD002317,2025-04-13 06:30:59,687,49650,30.09,5,30043,debt_consolidation,MORTGAGE,0,0,0,46.26,2,679,0.024206,LOW,APPROVED,0,0,600-700,<50K
CD002318,2025-02-10 23:40:07,677,40079,21.69,4,10977,major_purchase,MORTGAGE,1,2,14,93.0,0,630,0.11096,HIGH,APPROVED,0,0,600-700,<50K
CD002319,2025-05-07 06:50:34,630,55814,11.22,2,31266,credit_card,RENT,0,0,0,45.27,1,757,0.004211,LOW,APPROVED,0,0,700-800,50-75K
CD002320,2025-05-04 19:41:36,730,52065,32.78,3,36424,credit_card,RENT,1,5,16,99.98,0,655,0.037926,MEDIUM,APPROVED,1,150,600-700,50-75K
CD002321,2025-04-24 20:19:47,660,36146,24.65,27,24517,debt_consolidation,MORTGAGE,1,3,16,42.15,3,620,0.070052,MEDIUM,APPROVED,0,0,600-700,<50K
CD002322,2025-05-13 12:43:08,688,75355,18.46,3,8351,other,RENT,2,3,23,59.84,3,644,0.067787,MEDIUM,APPROVED,0,0,600-700,75-100K
CD002323,2025-03-05 20:32:19,695,68609,32.46,0,31473,credit_card,RENT,0,0,0,45.95,0,688,0.021991,LOW,APPROVED,0,0,600-700,50-75K
CD002324,2025-01-05 10:11:26,631,60996,29.67,0,21229,debt_consolidation,RENT,1,3,52,50.02,3,541,0.512796,VERY_HIGH,DECLINED,1,60,<600,50-75K
CD002325,2025-03-17 08:48:35,690,113644,34.41,18,24205,credit_card,RENT,1,5,32,49.11,2,663,0.024664,LOW,APPROVED,0,0,600-700,100K+
CD002326,2025-06-16 11:26:57,736,101086,32.28,0,7566,home_improvement,MORTGAGE,0,0,0,41.18,3,652,0.050352,MEDIUM,APPROVED,0,0,600-700,100K+
CD002327,2025-04-02 20:24:41,626,60700,23.89,9,12763,major_purchase,RENT,1,4,58,47.13,0,646,0.07136,MEDIUM,APPROVED,0,0,600-700,50-75K
CD002328,2025-02-08 05:53:12,646,37633,17.96,11,13931,credit_card,RENT,0,0,0,53.13,2,599,0.176554,HIGH,APPROVED,0,0,<600,<50K
CD002329,2025-05-09 23:59:18,629,31953,34.71,1,12696,major_purchase,MORTGAGE,0,0,0,53.1,2,550,0.402655,HIGH,DECLINED,0,60,<600,<50K
CD002330,2025-04-11 02:39:42,679,70792,38.1,11,28605,debt_consolidation,MORTGAGE,2,5,20,75.0,0,608,0.160563,HIGH,DECLINED,1,120,600-700,50-75K
CD002331,2025-04-13 20:51:35,789,56667,29.02,6,22329,other,RENT,1,1,37,39.44,2,692,0.013603,LOW,APPROVED,0,0,600-700,50-75K
CD002332,2025-04-10 07:23:05,692,105895,24.97,6,8229,credit_card,RENT,2,1,55,55.22,0,671,0.051134,MEDIUM,APPROVED,0,0,600-700,100K+
CD002333,2025-05-22 23:43:25,742,48437,34.33,14,11939,debt_consolidation,RENT,2,8,8,25.54,3,653,0.05429,MEDIUM,APPROVED,0,0,600-700,<50K
CD002334,2025-01-11 16:23:02,687,77325,31.29,28,4667,debt_consolidation,RENT,0,0,0,17.76,1,645,0.044129,MEDIUM,APPROVED,0,0,600-700,75-100K
CD002335,2025-05-30 07:03:55,651,48170,35.35,17,4516,debt_consolidation,MORTGAGE,0,0,0,55.94,2,635,0.144111,HIGH,APPROVED,1,90,600-700,<50K
CD002336,2025-04-22 17:40:42,675,53204,24.1,21,9361,other,RENT,2,6,58,19.84,2,603,0.181264,HIGH,APPROVED,0,0,600-700,50-75K
CD002337,2025-06-06 04:28:28,687,115280,27.75,0,25922,debt_consolidation,MORTGAGE,0,0,0,55.21,1,705,0.010348,LOW,APPROVED,1,90,700-800,100K+
CD002338,2025-04-21 23:39:11,664,52425,17.56,6,9397,major_purchase,RENT,1,4,47,53.04,2,610,0.149398,HIGH,DECLINED,0,0,600-700,50-75K
CD002339,2025-01-12 11:22:30,671,48953,17.45,1,5424,debt_consolidation,MORTGAGE,5,6,12,39.39,2,626,0.092522,MEDIUM,APPROVED,0,0,600-700,<50K
CD002340,2025-05-04 16:18:07,679,67000,19.79,5,18490,major_purchase,MORTGAGE,1,2,12,17.88,2,686,0.022372,LOW,APPROVED,0,0,600-700,50-75K
CD002341,2025-03-14 09:49:53,640,183872,28.67,4,19099,home_improvement,MORTGAGE,1,4,55,58.67,1,626,0.098082,HIGH,APPROVED,0,0,600-700,100K+
CD002342,2025-04-03 13:18:42,757,35862,32.16,1,26372,debt_consolidation,MORTGAGE,0,0,0,35.75,0,830,0.000431,LOW,APPROVED,0,0,800+,<50K
CD002343,2025-01-18 15:03:44,698,77271,46.39,13,8054,major_purchase,MORTGAGE,1,0,21,18.51,0,661,0.048183,MEDIUM,APPROVED,0,0,600-700,75-100K
CD002344,2025-04-17 07:04:42,668,27516,22.42,8,23528,home_improvement,OTHER,0,0,0,26.67,1,674,0.027758,LOW,APPROVED,0,0,600-700,<50K
CD002345,2025-02-18 12:48:16,643,51137,22.35,1,11888,major_purchase,MORTGAGE,1,7,39,64.76,3,550,0.441177,VERY_HIGH,DECLINED,1,120,<600,50-75K
CD002346,2025-05-05 17:00:32,694,68624,37.85,15,9622,other,RENT,2,6,14,63.74,3,617,0.087901,MEDIUM,DECLINED,0,0,600-700,50-75K
CD002347,2025-04-12 15:05:55,632,72917,14.29,9,18966,major_purchase,MORTGAGE,0,0,0,29.52,0,701,0.01672,LOW,APPROVED,1,60,700-800,50-75K
CD002348,2025-05-10 22:55:38,606,107769,18.88,1,15943,credit_card,RENT,0,0,0,38.28,1,652,0.044454,MEDIUM,APPROVED,0,0,600-700,100K+
CD002349,2025-02-07 10:47:35,654,32766,30.62,2,19545,home_improvement,MORTGAGE,0,0,0,50.34,2,604,0.162939,HIGH,APPROVED,1,120,600-700,<50K
CD002350,2025-06-11 19:52:51,742,36297,29.59,4,90000,major_purchase,MORTGAGE,0,0,0,32.53,1,723,0.01027,LOW,APPROVED,0,0,700-800,<50K
CD002351,2025-01-22 12:47:32,663,54601,19.34,0,20481,debt_consolidation,MORTGAGE,2,3,19,16.3,0,628,0.088875,MEDIUM,APPROVED,1,90,600-700,50-75K
CD002352,2025-06-06 10:24:38,684,60749,40.92,3,35994,debt_consolidation,MORTGAGE,1,6,36,90.08,3,579,0.281088,HIGH,DECLINED,1,90,<600,50-75K
CD002353,2025-06-01 13:04:25,621,52598,39.83,16,17922,debt_consolidation,MORTGAGE,1,5,4,74.51,1,471,0.86653,VERY_HIGH,DECLINED,1,150,<600,50-75K
CD002354,2025-05-24 23:45:46,702,49348,18.78,3,6618,other,RENT,0,0,0,52.75,0,681,0.025931,LOW,DECLINED,0,0,600-700,<50K
CD002355,2025-06-17 02:25:06,644,42066,20.96,1,34576,debt_consolidation,OTHER,0,0,0,19.36,1,676,0.025378,LOW,APPROVED,0,0,600-700,<50K
CD002356,2025-06-22 08:26:07,643,66919,14.98,0,17609,debt_consolidation,MORTGAGE,1,3,34,45.64,2,660,0.058915,MEDIUM,DECLINED,0,30,600-700,50-75K
CD002357,2025-03-31 00:10:46,631,48070,29.41,1,20632,other,OWN,0,0,0,46.54,1,596,0.17881,HIGH,DECLINED,0,0,<600,<50K
CD002358,2025-04-13 06:35:50,666,45703,25.82,1,22545,credit_card,RENT,1,1,56,67.07,0,701,0.01364,LOW,APPROVED,0,0,700-800,<50K
CD002359,2025-05-02 18:09:42,616,99765,23.99,19,7468,debt_consolidation,MORTGAGE,1,6,32,29.41,2,690,0.017357,LOW,APPROVED,1,90,600-700,75-100K
CD002360,2025-02-18 11:49:17,651,94809,49.82,13,16299,credit_card,RENT,0,0,0,32.61,1,654,0.050021,MEDIUM,APPROVED,1,90,600-700,75-100K
CD002361,2025-06-13 13:38:47,663,74442,29.53,1,25363,debt_consolidation,MORTGAGE,2,2,13,65.49,0,589,0.292936,HIGH,DECLINED,0,0,<600,50-75K
CD002362,2025-06-11 19:08:58,621,74892,14.98,6,14649,major_purchase,RENT,0,0,0,75.24,1,623,0.123712,HIGH,APPROVED,0,0,600-700,50-75K
CD002363,2025-03-11 20:02:01,567,84355,20.52,4,7139,debt_consolidation,RENT,1,5,51,71.41,1,561,0.442801,VERY_HIGH,APPROVED,1,60,<600,75-100K
CD002364,2025-05-06 19:14:29,697,150658,29.11,10,50697,debt_consolidation,MORTGAGE,0,0,0,43.58,0,685,0.017916,LOW,APPROVED,0,0,600-700,100K+
CD002365,2025-06-18 22:31:28,605,66401,27.28,12,25990,credit_card,MORTGAGE,1,4,16,53.3,1,624,0.05371,MEDIUM,DECLINED,1,150,600-700,50-75K
CD002366,2025-05-17 09:50:30,567,52936,34.03,2,12568,major_purchase,RENT,0,0,0,66.34,4,465,0.897212,VERY_HIGH,DECLINED,0,0,<600,50-75K
CD002367,2025-01-31 20:13:44,673,56406,31.35,2,49397,major_purchase,MORTGAGE,0,0,0,30.51,1,692,0.017017,LOW,APPROVED,0,0,600-700,50-75K
CD002368,2025-02-22 01:21:02,670,67557,39.77,7,19801,credit_card,RENT,4,5,16,61.32,1,547,0.515993,VERY_HIGH,DECLINED,0,0,<600,50-75K
CD002369,2025-05-17 03:32:30,733,39358,41.65,5,7360,debt_consolidation,RENT,0,0,0,36.54,2,675,0.043855,MEDIUM,APPROVED,0,0,600-700,<50K
CD002370,2025-04-09 12:36:01,743,55856,38.18,10,15865,debt_consolidation,RENT,2,6,22,36.51,2,626,0.120052,HIGH,APPROVED,0,0,600-700,50-75K
CD002371,2025-03-24 21:25:01,553,35916,39.27,14,26745,debt_consolidation,OWN,0,0,0,72.67,4,473,0.834727,VERY_HIGH,DECLINED,1,120,<600,<50K
CD002372,2025-02-14 01:19:26,642,49374,15.97,2,19143,debt_consolidation,OTHER,4,3,58,54.14,2,617,0.127647,HIGH,APPROVED,1,120,600-700,<50K
CD002373,2025-03-20 06:25:49,688,64996,25.7,1,90000,debt_consolidation,RENT,0,0,0,47.76,1,667,0.031406,MEDIUM,APPROVED,0,30,600-700,50-75K
CD002374,2025-01-14 23:14:15,600,58381,32.92,2,14408,home_improvement,MORTGAGE,1,3,17,60.22,1,631,0.127259,HIGH,APPROVED,0,0,600-700,50-75K
CD002375,2025-01-19 17:56:18,735,30757,38.82,5,37138,other,RENT,2,2,21,72.5,1,598,0.221203,HIGH,APPROVED,0,0,<600,<50K
CD002376,2025-05-11 14:50:35,692,32979,20.3,5,18617,home_improvement,RENT,1,1,42,24.28,1,660,0.040928,MEDIUM,DECLINED,0,0,600-700,<50K
CD002377,2025-04-22 22:21:24,636,42835,39.45,0,16531,debt_consolidation,OWN,2,7,41,51.17,1,481,0.825734,VERY_HIGH,DECLINED,1,90,<600,<50K
CD002378,2025-03-18 17:36:06,644,60076,19.03,3,33561,debt_consolidation,RENT,1,4,42,43.39,2,560,0.366101,HIGH,DECLINED,0,30,<600,50-75K
CD002379,2025-03-13 04:41:59,690,30837,28.82,1,22023,home_improvement,RENT,0,0,0,80.45,3,629,0.1358,HIGH,DECLINED,0,0,600-700,<50K
CD002380,2025-03-05 05:33:19,788,22363,40.14,8,18069,debt_consolidation,RENT,3,7,33,8.28,2,715,0.006922,LOW,APPROVED,0,0,700-800,<50K
CD002381,2025-03-10 11:46:47,778,50861,24.16,1,31650,debt_consolidation,OWN,2,1,17,22.85,2,764,0.00304,LOW,APPROVED,0,0,700-800,50-75K
CD002382,2025-02-28 01:56:26,595,76112,31.27,22,17319,major_purchase,RENT,1,7,44,60.77,0,546,0.418777,VERY_HIGH,DECLINED,0,0,<600,75-100K
CD002383,2025-01-27 11:50:50,706,97946,16.07,0,38420,other,OWN,2,2,10,63.75,1,697,0.020222,LOW,APPROVED,0,0,600-700,75-100K
CD002384,2025-05-02 12:20:30,593,75293,29.91,15,8866,major_purchase,RENT,1,1,58,69.15,3,590,0.273667,HIGH,DECLINED,1,120,<600,75-100K
CD002385,2025-05-29 23:07:09,666,68961,34.02,0,23191,debt_consolidation,RENT,1,5,44,67.27,1,618,0.101357,HIGH,DECLINED,0,0,600-700,50-75K
CD002386,2025-04-04 07:44:20,619,63524,30.96,3,19800,major_purchase,RENT,0,0,0,44.29,1,550,0.369534,HIGH,DECLINED,1,90,<600,50-75K
CD002387,2025-01-04 10:37:25,657,91669,28.72,1,15963,home_improvement,MORTGAGE,2,5,22,66.51,4,575,0.252483,HIGH,APPROVED,0,0,<600,75-100K
CD002388,2025-06-16 12:45:26,649,51450,23.03,1,62342,debt_consolidation,RENT,1,4,4,32.4,1,648,0.06961,MEDIUM,DECLINED,0,0,600-700,50-75K
CD002389,2025-05-01 12:20:38,693,47708,15.81,2,32108,debt_consolidation,RENT,0,0,0,10.26,3,772,0.001542,LOW,APPROVED,0,0,700-800,<50K
CD002390,2025-04-22 14:20:39,632,34525,29.89,0,32654,home_improvement,RENT,1,7,57,44.78,2,624,0.108453,HIGH,APPROVED,0,0,600-700,<50K
CD002391,2025-03-15 19:01:37,711,38488,20.02,17,4740,credit_card,RENT,0,0,0,12.44,3,754,0.004942,LOW,APPROVED,0,0,700-800,<50K
CD002392,2025-02-09 03:56:29,666,41582,25.91,15,18692,credit_card,MORTGAGE,1,4,7,92.17,0,567,0.319054,HIGH,DECLINED,0,0,<600,<50K
CD002393,2025-01-19 09:46:00,623,32224,22.32,2,53589,home_improvement,MORTGAGE,2,5,15,55.02,4,556,0.409037,HIGH,DECLINED,0,0,<600,<50K
CD002394,2025-01-02 04:53:18,752,61065,37.26,1,12567,home_improvement,OWN,1,6,43,51.52,0,708,0.010182,LOW,APPROVED,0,0,700-800,50-75K
CD002395,2025-04-13 15:50:13,691,72617,36.57,0,13481,home_improvement,MORTGAGE,1,4,46,77.66,2,607,0.142355,HIGH,DECLINED,1,90,600-700,50-75K
CD002396,2025-06-28 20:48:40,661,38502,41.68,14,29757,debt_consolidation,RENT,1,2,29,48.14,1,555,0.352271,HIGH,DECLINED,1,150,<600,<50K
CD002397,2025-06-10 13:18:01,678,74119,31.61,6,11988,major_purchase,RENT,1,4,6,47.87,0,613,0.129111,HIGH,APPROVED,0,0,600-700,50-75K
CD002398,2025-02-20 06:09:03,711,49790,15.77,10,31080,home_improvement,RENT,2,3,32,23.96,0,652,0.040947,MEDIUM,APPROVED,0,0,600-700,<50K
CD002399,2025-06-21 16:10:22,665,120658,26.06,5,36051,credit_card,MORTGAGE,1,4,10,53.17,0,640,0.064691,MEDIUM,APPROVED,0,0,600-700,100K+
CD002400,2025-03-20 15:26:24,640,45254,22.02,4,19347,debt_consolidation,MORTGAGE,2,6,2,46.16,2,552,0.555623,VERY_HIGH,DECLINED,0,0,<600,<50K
CD002401,2025-01-10 13:31:23,664,58344,13.74,2,10951,debt_consolidation,MORTGAGE,0,0,0,45.57,3,710,0.012173,LOW,APPROVED,0,30,700-800,50-75K
CD002402,2025-06-15 19:36:57,643,67035,25.98,2,35726,credit_card,RENT,2,2,31,22.51,2,584,0.262594,HIGH,DECLINED,0,0,<600,50-75K
CD002403,2025-02-03 15:34:30,643,77925,17.31,6,55221,home_improvement,MORTGAGE,2,4,52,58.28,1,718,0.009665,LOW,APPROVED,1,90,700-800,75-100K
CD002404,2025-06-26 20:56:25,761,104554,46.99,5,34001,credit_card,MORTGAGE,1,5,3,21.61,2,661,0.038836,MEDIUM,APPROVED,0,0,600-700,100K+
CD002405,2025-01-27 19:26:41,715,62370,51.5,18,32062,home_improvement,MORTGAGE,1,3,9,34.36,4,575,0.247446,HIGH,DECLINED,0,0,<600,50-75K
CD002406,2025-02-19 15:56:02,745,173404,21.85,0,12910,home_improvement,MORTGAGE,1,7,53,49.03,1,675,0.029059,LOW,DECLINED,0,0,600-700,100K+
CD002407,2025-03-02 05:30:16,645,48263,32.98,0,14428,other,RENT,3,5,53,27.04,1,595,0.171937,HIGH,DECLINED,1,90,<600,<50K
CD002408,2025-01-27 22:45:17,577,52680,26.01,2,14382,credit_card,MORTGAGE,0,0,0,64.5,4,521,0.668924,VERY_HIGH,DECLINED,1,150,<600,50-75K
CD002409,2025-06-12 04:50:32,652,140449,28.7,1,22991,home_improvement,RENT,1,4,11,86.26,0,585,0.235788,HIGH,APPROVED,0,0,<600,100K+
CD002410,2025-04-26 06:36:48,701,54779,27.82,2,10647,credit_card,RENT,0,0,0,66.33,2,652,0.037098,MEDIUM,APPROVED,0,0,600-700,50-75K
CD002411,2025-01-17 15:29:48,646,52129,31.48,2,50784,major_purchase,MORTGAGE,1,4,55,51.59,2,639,0.07409,MEDIUM,APPROVED,1,120,600-700,50-75K
CD002412,2025-01-12 06:42:56,683,73653,25.81,3,20553,home_improvement,RENT,1,4,14,63.36,3,645,0.055362,MEDIUM,APPROVED,0,0,600-700,50-75K
CD002413,2025-02-09 12:28:17,621,37629,34.09,8,9255,credit_card,RENT,0,0,0,51.58,0,674,0.024392,LOW,APPROVED,1,120,600-700,<50K
CD002414,2025-06-18 04:56:09,700,94930,9.72,4,33780,debt_consolidation,OTHER,1,4,38,43.26,3,630,0.089564,MEDIUM,APPROVED,0,60,600-700,75-100K
CD002415,2025-01-09 09:10:42,649,39045,20.02,8,12350,debt_consolidation,OWN,0,0,0,57.9,3,606,0.157912,HIGH,APPROVED,0,0,600-700,<50K
CD002416,2025-01-19 08:28:36,673,29465,39.38,3,68779,debt_consolidation,OTHER,0,0,0,71.2,3,595,0.177398,HIGH,DECLINED,1,90,<600,<50K
CD002417,2025-02-18 04:42:59,709,38025,29.37,4,26250,major_purchase,MORTGAGE,0,0,0,58.1,1,685,0.027048,LOW,APPROVED,1,90,600-700,<50K
CD002418,2025-03-10 03:55:12,633,64853,29.38,8,13318,other,RENT,1,6,30,79.82,0,679,0.042908,MEDIUM,APPROVED,0,0,600-700,50-75K
CD002419,2025-05-26 12:41:16,615,89305,29.05,11,49699,other,MORTGAGE,1,2,57,39.77,0,610,0.176986,HIGH,DECLINED,0,0,600-700,75-100K
CD002420,2025-03-17 20:33:07,628,78987,15.09,3,18011,other,MORTGAGE,0,0,0,40.83,2,653,0.054154,MEDIUM,APPROVED,0,0,600-700,75-100K
CD002421,2025-01-30 11:14:26,704,93041,21.63,0,20430,credit_card,RENT,1,5,37,49.14,0,748,0.003749,LOW,APPROVED,0,0,700-800,75-100K
CD002422,2025-02-24 18:25:59,654,52083,34.76,4,37183,debt_consolidation,MORTGAGE,2,5,48,42.58,1,592,0.183877,HIGH,DECLINED,1,60,<600,50-75K
CD002423,2025-01-07 06:16:46,730,44913,30.92,5,47685,home_improvement,RENT,0,0,0,33.88,0,666,0.025837,LOW,APPROVED,0,30,600-700,<50K
CD002424,2025-05-06 15:15:46,701,88866,13.38,11,15960,credit_card,MORTGAGE,1,6,59,83.98,2,636,0.066975,MEDIUM,DECLINED,0,0,600-700,75-100K
CD002425,2025-04-21 16:51:19,733,28807,42.69,1,28360,debt_consolidation,MORTGAGE,0,0,0,30.06,4,627,0.083464,MEDIUM,APPROVED,0,0,600-700,<50K
CD002426,2025-03-18 04:27:03,682,61851,40.9,4,29476,debt_consolidation,MORTGAGE,0,0,0,60.78,1,551,0.419405,VERY_HIGH,DECLINED,0,0,<600,50-75K
CD002427,2025-06-27 14:35:17,738,50804,19.03,5,14014,debt_consolidation,OWN,0,0,0,56.16,0,737,0.006167,LOW,APPROVED,0,0,700-800,50-75K
CD002428,2025-06-08 08:59:32,712,63322,32.24,1,32697,credit_card,MORTGAGE,0,0,0,41.55,3,649,0.055993,MEDIUM,APPROVED,0,0,600-700,50-75K
CD002429,2025-01-07 00:41:37,568,21181,15.65,4,19208,home_improvement,OTHER,0,0,0,45.14,3,606,0.218745,HIGH,APPROVED,1,90,600-700,<50K
CD002430,2025-05-01 17:55:24,750,36195,15.86,20,15996,major_purchase,OWN,2,4,42,43.87,6,668,0.037775,MEDIUM,DECLINED,0,0,600-700,<50K
CD002431,2025-01-24 19:47:56,720,54977,10.88,4,23408,debt_consolidation,RENT,0,0,0,34.65,2,810,0.001528,LOW,APPROVED,0,0,800+,50-75K
CD002432,2025-01-11 14:59:15,651,58489,42.45,1,10836,debt_consolidation,MORTGAGE,0,0,0,50.95,6,541,0.468115,VERY_HIGH,DECLINED,1,120,<600,50-75K
CD002433,2025-06-25 23:57:21,607,21065,39.63,3,23881,credit_card,RENT,0,0,0,44.64,1,581,0.214711,HIGH,DECLINED,1,90,<600,<50K
CD002434,2025-05-16 19:58:54,572,72092,41.87,2,26823,major_purchase,MORTGAGE,0,0,0,46.52,1,568,0.324224,HIGH,APPROVED,1,60,<600,50-75K
CD002435,2025-06-13 23:46:44,681,69265,12.37,2,15781,major_purchase,MORTGAGE,1,4,47,47.38,2,663,0.049444,MEDIUM,APPROVED,0,0,600-700,50-75K
CD002436,2025-05-14 14:47:51,626,56268,34.04,4,67573,credit_card,MORTGAGE,1,3,41,26.61,1,616,0.130367,HIGH,DECLINED,0,0,600-700,50-75K
CD002437,2025-06-08 06:04:20,610,42029,19.44,28,28095,home_improvement,OTHER,0,0,0,43.54,0,597,0.169278,HIGH,DECLINED,0,0,<600,<50K
