application_id,application_time,credit_score,annual_income,debt_to_income,employment_length,loan_amount,loan_purpose,home_ownership,number_of_delinquent_accounts,delinquent_months,months_since_last_delinquent,revolving_utilization,inquiries_last_6m,model_score,probability_of_default,risk_rating,application_status,actual_default,past_due_days,score_band,income_band
CS002084,2025-06-07 01:20:56,630,53692,24.26,2,15799,credit_card,RENT,0,0,0,36.35,0,633,0.094508,HIGH,DECLINED,0,0,600-700,50-75K
CS002085,2025-04-17 10:29:39,674,176564,30.3,7,61098,credit_card,RENT,1,1,15,44.19,1,637,0.085334,HIGH,APPROVED,0,0,600-700,100K+
CS002086,2025-01-19 00:02:21,652,46374,42.21,6,69875,credit_card,OWN,0,0,0,67.04,5,567,0.408796,VERY_HIGH,APPROVED,1,60,<600,<50K
CS002087,2025-01-02 17:49:55,636,42900,3.31,7,8364,credit_card,RENT,1,1,39,56.03,1,654,0.068547,HIGH,APPROVED,0,0,600-700,<50K
CS002088,2025-02-09 06:09:09,656,87350,9.77,8,24109,major_purchase,RENT,0,0,0,51.08,2,698,0.026206,MEDIUM,APPROVED,0,0,600-700,75-100K
CS002089,2025-06-02 21:07:27,722,60157,38.01,8,13175,other,RENT,0,0,0,64.33,2,635,0.058666,HIGH,DECLINED,0,0,600-700,50-75K
CS002090,2025-06-20 11:54:16,633,48722,34.26,6,37813,other,OTHER,1,3,15,38.0,1,631,0.113273,HIGH,APPROVED,1,90,600-700,<50K
CS002091,2025-05-29 22:14:51,660,97541,24.08,4,21656,debt_consolidation,MORTGAGE,2,5,19,52.78,2,626,0.073963,HIGH,APPROVED,0,0,600-700,75-100K
CS002092,2025-01-18 11:22:59,681,62774,21.39,17,24690,other,RENT,0,0,0,44.11,0,717,0.009034,LOW,APPROVED,0,0,700-800,50-75K
CS002093,2025-05-22 03:11:52,634,28395,33.68,1,21948,other,MORTGAGE,1,5,27,45.15,3,569,0.303452,VERY_HIGH,DECLINED,0,0,<600,<50K
CS002094,2025-03-08 14:40:30,622,51830,45.88,12,13777,credit_card,RENT,1,5,47,52.41,3,517,0.703705,VERY_HIGH,DECLINED,0,0,<600,50-75K
CS002095,2025-01-11 22:45:43,602,96973,37.76,2,18631,debt_consolidation,RENT,0,0,0,43.9,0,574,0.377794,VERY_HIGH,DECLINED,1,120,<600,75-100K
CS002096,2025-05-27 02:16:24,647,107097,20.41,3,38335,major_purchase,MORTGAGE,0,0,0,33.08,2,692,0.01961,MEDIUM,APPROVED,0,0,600-700,100K+
CS002097,2025-06-01 10:44:00,763,102064,15.49,10,44108,credit_card,MORTGAGE,1,7,42,29.78,3,736,0.008349,LOW,APPROVED,0,0,700-800,100K+
CS002098,2025-03-26 03:51:28,596,57534,31.11,13,14864,debt_consolidation,RENT,0,0,0,37.64,0,594,0.212934,VERY_HIGH,APPROVED,1,120,<600,50-75K
CS002099,2025-06-19 20:27:36,732,42257,13.3,4,11432,home_improvement,MORTGAGE,1,6,2,39.86,0,699,0.019089,MEDIUM,APPROVED,0,0,600-700,<50K
CS002100,2025-01-18 21:56:50,637,26147,19.81,0,22071,credit_card,RENT,1,3,46,57.82,0,613,0.120478,HIGH,DECLINED,1,90,600-700,<50K
CS002101,2025-02-25 00:26:39,636,58788,11.59,16,8689,home_improvement,RENT,0,0,0,25.1,0,700,0.016813,LOW,APPROVED,0,30,700-800,50-75K
CS002102,2025-01-25 06:39:21,728,78563,29.07,3,36997,home_improvement,RENT,1,5,36,56.55,0,702,0.013996,LOW,APPROVED,0,0,700-800,75-100K
CS002103,2025-02-06 06:18:46,716,46301,31.69,0,14537,credit_card,OTHER,0,0,0,32.97,2,649,0.034596,MEDIUM,APPROVED,0,30,600-700,<50K
CS002104,2025-03-08 16:24:50,721,72210,35.08,0,25926,home_improvement,RENT,2,1,30,17.38,3,649,0.06817,HIGH,APPROVED,0,0,600-700,50-75K
CS002105,2025-06-08 12:31:19,686,143862,18.79,0,14708,credit_card,MORTGAGE,0,0,0,40.41,3,715,0.014001,LOW,APPROVED,0,0,700-800,100K+
CS002106,2025-03-31 00:33:42,733,71106,28.52,1,4114,debt_consolidation,MORTGAGE,2,7,53,46.17,0,640,0.041647,MEDIUM,DECLINED,1,60,600-700,50-75K
CS002107,2025-02-08 14:42:41,653,85567,38.57,0,23747,other,RENT,0,0,0,27.97,2,634,0.088207,HIGH,APPROVED,1,120,600-700,75-100K
CS002108,2025-02-08 01:03:11,705,57495,27.55,6,10558,major_purchase,OWN,0,0,0,18.26,2,694,0.02109,MEDIUM,APPROVED,0,0,600-700,50-75K
CS002109,2025-03-20 01:23:45,738,54143,40.02,1,12392,other,RENT,0,0,0,70.51,0,691,0.02934,MEDIUM,APPROVED,0,0,600-700,50-75K
CS002110,2025-01-29 14:59:13,684,148153,25.92,4,25116,home_improvement,MORTGAGE,1,1,36,32.91,0,608,0.137558,HIGH,DECLINED,0,0,600-700,100K+
CS002111,2025-02-23 21:41:49,640,49899,18.99,10,17356,major_purchase,RENT,0,0,0,45.97,2,671,0.04617,HIGH,APPROVED,1,90,600-700,<50K
CS002112,2025-02-27 05:42:14,776,34757,40.11,1,23372,other,RENT,1,5,51,61.12,2,654,0.060159,HIGH,APPROVED,0,0,600-700,<50K
CS002113,2025-05-31 16:27:43,675,48557,17.53,4,11092,debt_consolidation,RENT,0,0,0,59.92,1,662,0.064914,HIGH,APPROVED,0,0,600-700,<50K
CS002114,2025-03-25 11:37:16,634,49364,31.99,8,14874,major_purchase,MORTGAGE,0,0,0,40.73,2,601,0.173804,HIGH,DECLINED,0,0,600-700,<50K
CS002115,2025-01-05 04:49:29,721,115291,26.35,0,12527,home_improvement,MORTGAGE,2,7,17,70.03,2,656,0.037107,MEDIUM,APPROVED,0,0,600-700,100K+
CS002116,2025-01-21 18:47:38,755,64345,21.53,9,12614,major_purchase,MORTGAGE,1,2,40,50.99,2,669,0.037895,MEDIUM,APPROVED,0,0,600-700,50-75K
CS002117,2025-05-10 11:47:10,717,85571,23.19,2,10281,credit_card,MORTGAGE,1,4,55,19.73,0,668,0.036429,MEDIUM,APPROVED,0,0,600-700,75-100K
CS002118,2025-05-10 02:29:12,623,60660,35.07,7,64119,home_improvement,RENT,0,0,0,86.67,0,565,0.285491,VERY_HIGH,APPROVED,0,0,<600,50-75K
CS002119,2025-06-04 07:25:13,690,35758,25.45,7,11203,home_improvement,OWN,0,0,0,58.24,0,665,0.031312,MEDIUM,APPROVED,0,0,600-700,<50K
CS002120,2025-01-31 03:44:34,704,37812,23.48,0,21755,home_improvement,MORTGAGE,0,0,0,79.89,1,694,0.02106,MEDIUM,APPROVED,0,0,600-700,<50K
CS002121,2025-04-21 09:10:55,721,78506,7.61,5,15967,home_improvement,MORTGAGE,0,0,0,73.54,1,727,0.007985,LOW,APPROVED,0,0,700-800,75-100K
CS002122,2025-05-17 15:00:20,611,64092,16.61,1,22562,debt_consolidation,RENT,0,0,0,55.47,1,655,0.057785,HIGH,APPROVED,0,0,600-700,50-75K
CS002123,2025-02-13 19:12:16,619,44292,12.04,1,14151,home_improvement,RENT,1,5,23,60.77,0,642,0.091847,HIGH,APPROVED,0,0,600-700,<50K
CS002124,2025-06-28 01:04:27,698,61757,21.74,1,16296,credit_card,OWN,0,0,0,32.83,0,686,0.020261,MEDIUM,APPROVED,0,0,600-700,50-75K
CS002125,2025-06-17 21:01:32,688,35308,32.45,2,19675,major_purchase,MORTGAGE,0,0,0,30.34,0,603,0.13049,HIGH,APPROVED,0,0,600-700,<50K
CS002126,2025-05-11 11:16:00,712,69537,34.5,9,8520,debt_consolidation,OTHER,1,4,29,23.58,0,661,0.030592,MEDIUM,APPROVED,0,0,600-700,50-75K
CS002127,2025-06-26 10:51:00,750,49873,28.88,15,82178,home_improvement,MORTGAGE,0,0,0,50.4,0,729,0.007706,LOW,APPROVED,0,0,700-800,<50K
CS002128,2025-03-27 05:11:03,614,102434,13.62,14,52158,debt_consolidation,OWN,1,4,31,39.76,3,653,0.061309,HIGH,APPROVED,0,0,600-700,100K+
CS002129,2025-06-29 20:48:05,626,68030,28.2,6,33469,debt_consolidation,MORTGAGE,0,0,0,58.4,3,577,0.27614,VERY_HIGH,APPROVED,0,0,<600,50-75K
CS002130,2025-03-05 05:38:47,655,71445,37.27,6,40800,credit_card,MORTGAGE,1,3,22,25.7,2,582,0.261211,VERY_HIGH,APPROVED,0,0,<600,50-75K
CS002131,2025-04-20 15:13:07,769,49532,12.79,19,13948,major_purchase,RENT,1,6,47,45.74,1,734,0.00508,LOW,APPROVED,0,0,700-800,<50K
CS002132,2025-06-23 09:33:17,676,52000,22.85,10,14979,other,RENT,1,4,47,0.0,0,675,0.015457,LOW,APPROVED,0,0,600-700,50-75K
CS002133,2025-02-10 16:22:48,739,58937,32.06,1,13248,home_improvement,OWN,0,0,0,51.1,1,661,0.03193,MEDIUM,APPROVED,0,0,600-700,50-75K
CS002134,2025-01-14 20:46:56,559,54239,14.15,8,51361,major_purchase,RENT,1,5,57,33.8,0,616,0.149637,HIGH,APPROVED,0,0,600-700,50-75K
CS002135,2025-01-16 20:40:45,699,41865,43.26,1,15262,major_purchase,MORTGAGE,1,2,46,55.84,0,611,0.16509,HIGH,APPROVED,0,0,600-700,<50K
CS002136,2025-01-15 14:44:34,737,35783,20.16,8,8817,debt_consolidation,MORTGAGE,0,0,0,57.02,0,693,0.016629,LOW,APPROVED,0,0,600-700,<50K
CS002137,2025-03-20 08:15:25,763,63491,28.01,0,28670,debt_consolidation,OTHER,0,0,0,38.56,2,744,0.006137,LOW,APPROVED,1,120,700-800,50-75K
CS002138,2025-03-25 14:48:29,649,53849,23.58,4,14979,debt_consolidation,OTHER,2,4,21,53.08,1,634,0.13385,HIGH,APPROVED,0,0,600-700,50-75K
CS002139,2025-02-09 12:49:56,797,21627,19.11,1,21930,other,RENT,2,3,45,77.08,1,693,0.02585,MEDIUM,APPROVED,0,0,600-700,<50K
CS002140,2025-04-24 12:32:13,644,46360,32.35,3,16825,credit_card,MORTGAGE,0,0,0,36.61,1,649,0.069512,HIGH,APPROVED,0,0,600-700,<50K
CS002141,2025-01-28 11:54:05,767,48959,19.06,15,27400,major_purchase,RENT,0,0,0,0.0,1,799,0.002507,LOW,APPROVED,0,60,700-800,<50K
CS002142,2025-03-26 06:50:29,781,56263,17.72,1,12685,other,OWN,0,0,0,13.95,0,759,0.002967,LOW,APPROVED,0,0,700-800,50-75K
CS002143,2025-03-02 03:46:31,685,51605,28.32,17,14134,home_improvement,OTHER,1,1,23,26.42,1,648,0.06221,HIGH,APPROVED,0,0,600-700,50-75K
CS002144,2025-01-02 07:40:37,617,58104,19.03,11,27693,credit_card,OWN,2,6,54,53.82,0,619,0.149448,HIGH,APPROVED,0,0,600-700,50-75K
CS002145,2025-05-25 00:36:23,809,78457,28.62,11,15763,major_purchase,RENT,1,0,6,0.0,1,758,0.002011,LOW,APPROVED,0,0,700-800,75-100K
CS002146,2025-04-14 23:07:00,710,72504,36.08,7,28335,debt_consolidation,OWN,0,0,0,82.81,2,629,0.068611,HIGH,DECLINED,0,0,600-700,50-75K
CS002147,2025-01-01 04:12:38,624,43073,8.72,10,11364,credit_card,MORTGAGE,2,4,54,80.01,1,563,0.377378,VERY_HIGH,APPROVED,0,0,<600,<50K
CS002148,2025-05-16 04:22:33,716,79090,13.61,4,4987,major_purchase,RENT,0,0,0,42.09,2,753,0.006968,LOW,APPROVED,0,0,700-800,75-100K
CS002149,2025-05-20 21:17:58,632,50369,38.27,2,8751,other,OWN,1,3,27,73.18,2,545,0.538884,VERY_HIGH,DECLINED,0,0,<600,50-75K
CS002150,2025-05-19 09:15:35,699,41919,1.0,2,9282,home_improvement,RENT,2,3,42,74.98,1,686,0.02315,MEDIUM,APPROVED,0,30,600-700,<50K
CS002151,2025-03-28 09:38:52,630,111687,26.83,3,56127,home_improvement,MORTGAGE,1,3,38,100.0,1,551,0.482259,VERY_HIGH,DECLINED,0,0,<600,100K+
CS002152,2025-03-31 02:59:09,565,46878,13.22,3,50444,credit_card,MORTGAGE,1,5,45,51.18,2,571,0.302432,VERY_HIGH,DECLINED,0,0,<600,<50K
CS002153,2025-03-21 03:57:03,725,64057,23.73,1,15059,credit_card,RENT,0,0,0,41.21,1,670,0.030055,MEDIUM,APPROVED,0,0,600-700,50-75K
CS002154,2025-06-10 17:41:29,650,34422,23.21,4,21033,credit_card,OTHER,1,7,6,17.41,0,603,0.14523,HIGH,DECLINED,0,0,600-700,<50K
CS002155,2025-04-27 22:58:05,681,65404,21.0,8,25958,major_purchase,MORTGAGE,2,5,9,60.84,1,629,0.140004,HIGH,APPROVED,0,0,600-700,50-75K
CS002156,2025-05-02 21:26:20,694,24242,27.17,13,7244,debt_consolidation,RENT,0,0,0,0.0,3,673,0.031532,MEDIUM,APPROVED,0,0,600-700,<50K
CS002157,2025-05-23 14:03:17,678,28406,19.98,2,21948,debt_consolidation,RENT,1,1,38,24.12,0,675,0.033346,MEDIUM,DECLINED,0,0,600-700,<50K
CS002158,2025-02-09 13:00:29,650,42951,23.94,2,21242,home_improvement,RENT,0,0,0,76.59,0,597,0.14086,HIGH,APPROVED,0,0,<600,<50K
CS002159,2025-03-09 00:16:15,708,58749,33.36,15,17582,other,OWN,2,4,25,47.48,2,631,0.078129,HIGH,APPROVED,0,30,600-700,50-75K
CS002160,2025-05-25 03:17:49,721,48522,46.31,4,52247,debt_consolidation,RENT,0,0,0,72.94,2,597,0.16105,HIGH,DECLINED,0,0,<600,<50K
CS002161,2025-01-11 17:54:30,700,87825,39.41,11,45660,credit_card,MORTGAGE,0,0,0,55.72,0,682,0.027261,MEDIUM,APPROVED,0,0,600-700,75-100K
CS002162,2025-05-12 08:06:44,669,76163,38.75,3,15043,debt_consolidation,RENT,1,7,58,75.56,0,632,0.098652,HIGH,APPROVED,0,0,600-700,75-100K
CS002163,2025-03-19 12:15:34,690,76310,21.46,1,29690,debt_consolidation,OWN,1,6,27,32.95,3,671,0.02889,MEDIUM,APPROVED,1,120,600-700,75-100K
CS002164,2025-03-04 14:17:30,771,79875,10.94,9,55087,home_improvement,MORTGAGE,0,0,0,0.0,0,787,0.001696,LOW,APPROVED,0,30,700-800,75-100K
CS002165,2025-06-12 17:16:34,755,117548,28.84,14,20958,major_purchase,OTHER,1,3,49,48.51,3,671,0.033434,MEDIUM,APPROVED,0,0,600-700,100K+
CS002166,2025-04-26 19:28:43,676,112513,42.29,7,29854,major_purchase,RENT,1,2,21,43.26,1,586,0.18664,VERY_HIGH,DECLINED,1,60,<600,100K+
CS002167,2025-06-17 17:51:18,723,49623,24.59,5,29795,other,MORTGAGE,0,0,0,8.66,2,700,0.013214,LOW,APPROVED,0,0,700-800,<50K
CS002168,2025-06-20 22:34:35,723,82301,20.21,1,20036,debt_consolidation,RENT,1,6,29,20.8,2,694,0.019973,MEDIUM,APPROVED,0,0,600-700,75-100K
CS002169,2025-05-08 22:39:27,723,62036,26.83,1,16042,debt_consolidation,MORTGAGE,1,6,12,49.69,0,678,0.039644,MEDIUM,APPROVED,0,0,600-700,50-75K
CS002170,2025-03-21 08:02:36,695,64919,28.39,5,21493,home_improvement,MORTGAGE,2,6,37,8.28,2,638,0.067208,HIGH,APPROVED,0,30,600-700,50-75K
CS002171,2025-04-01 13:42:09,719,64460,14.8,5,23852,debt_consolidation,RENT,1,10,24,34.03,1,711,0.009342,LOW,APPROVED,0,0,700-800,50-75K
CS002172,2025-06-25 00:22:19,675,76516,21.94,5,8811,major_purchase,RENT,0,0,0,14.7,2,704,0.017827,MEDIUM,APPROVED,0,0,700-800,75-100K
CS002173,2025-05-08 15:47:06,731,22245,30.84,4,12574,debt_consolidation,MORTGAGE,0,0,0,54.3,3,644,0.066042,HIGH,APPROVED,0,0,600-700,<50K
CS002174,2025-04-20 10:37:35,722,61801,17.01,3,3866,other,MORTGAGE,0,0,0,66.87,3,690,0.029708,MEDIUM,APPROVED,0,0,600-700,50-75K
CS002175,2025-03-12 14:42:42,730,80077,17.33,2,34976,major_purchase,MORTGAGE,1,4,37,39.65,2,652,0.048581,HIGH,APPROVED,0,0,600-700,75-100K
CS002176,2025-06-08 09:53:09,730,64022,2.92,7,40970,home_improvement,MORTGAGE,1,3,15,90.34,2,722,0.012905,LOW,APPROVED,0,0,700-800,50-75K
CS002177,2025-05-20 13:27:16,724,32720,24.37,7,21227,debt_consolidation,RENT,0,0,0,24.07,0,704,0.017332,MEDIUM,APPROVED,0,0,700-800,<50K
CS002178,2025-04-14 17:02:16,651,79565,26.31,4,2427,home_improvement,RENT,2,8,21,47.06,1,604,0.141433,HIGH,DECLINED,0,0,600-700,75-100K
CS002179,2025-02-08 17:07:48,630,76627,26.28,7,41959,major_purchase,MORTGAGE,1,3,41,52.42,1,615,0.149736,HIGH,DECLINED,0,0,600-700,75-100K
CS002180,2025-06-19 13:21:07,701,73845,30.66,1,31923,credit_card,MORTGAGE,1,5,5,32.55,1,677,0.029716,MEDIUM,APPROVED,0,0,600-700,50-75K
CS002181,2025-05-10 15:13:34,672,34253,19.65,1,35297,debt_consolidation,MORTGAGE,2,1,28,18.14,1,651,0.057734,HIGH,APPROVED,0,30,600-700,<50K
CS002182,2025-03-09 09:52:21,733,133151,17.78,3,6979,other,RENT,1,10,16,51.55,0,710,0.017348,MEDIUM,APPROVED,0,0,700-800,100K+
CS002183,2025-06-25 17:22:38,658,54226,11.33,3,6788,home_improvement,RENT,1,1,40,77.92,1,592,0.134097,HIGH,APPROVED,0,0,<600,50-75K
CS002184,2025-05-16 03:44:55,668,42456,24.76,5,46403,major_purchase,MORTGAGE,2,5,13,73.6,1,592,0.163208,HIGH,APPROVED,0,0,<600,<50K
CS002185,2025-05-13 01:11:16,620,52015,36.53,2,11778,major_purchase,OWN,2,5,28,0.0,1,574,0.300497,VERY_HIGH,APPROVED,0,0,<600,50-75K
CS002186,2025-03-21 12:18:48,686,96323,34.12,1,23537,debt_consolidation,MORTGAGE,1,5,37,77.14,2,571,0.260221,VERY_HIGH,DECLINED,0,0,<600,75-100K
CS002187,2025-04-12 05:19:31,671,31974,17.78,14,11758,home_improvement,MORTGAGE,0,0,0,0.0,1,684,0.023094,MEDIUM,APPROVED,0,0,600-700,<50K
CS002188,2025-02-01 20:09:13,754,39512,36.93,0,49558,credit_card,OWN,1,3,15,0.0,1,662,0.032143,MEDIUM,APPROVED,0,0,600-700,<50K
CS002189,2025-02-05 18:17:24,696,67342,20.35,1,11366,credit_card,RENT,0,0,0,54.06,0,710,0.01561,LOW,APPROVED,0,0,700-800,50-75K
CS002190,2025-04-29 22:45:34,768,66245,17.1,15,15413,credit_card,MORTGAGE,0,0,0,49.9,2,699,0.011212,LOW,APPROVED,0,0,600-700,50-75K
CS002191,2025-04-01 09:24:19,651,37984,28.58,3,29636,debt_consolidation,RENT,0,0,0,28.82,2,599,0.2032,VERY_HIGH,APPROVED,0,0,<600,<50K
CS002192,2025-06-24 22:50:04,606,46772,15.96,4,36630,credit_card,MORTGAGE,1,9,53,45.28,0,623,0.12739,HIGH,DECLINED,0,0,600-700,<50K
CS002193,2025-01-17 14:59:55,751,73939,13.32,4,54114,credit_card,RENT,1,0,59,55.68,1,763,0.00313,LOW,APPROVED,0,0,700-800,50-75K
CS002194,2025-05-23 23:15:02,720,188705,19.99,15,11925,debt_consolidation,OWN,2,3,24,78.99,1,687,0.030747,MEDIUM,APPROVED,0,0,600-700,100K+
CS002195,2025-03-17 07:22:04,778,128151,15.49,2,16892,credit_card,RENT,1,5,18,13.83,2,770,0.002076,LOW,APPROVED,0,0,700-800,100K+
CS002196,2025-05-14 22:06:05,657,18361,12.4,17,10924,other,RENT,0,0,0,81.34,0,633,0.068821,HIGH,APPROVED,0,0,600-700,<50K
CS002197,2025-01-12 01:54:34,599,69678,37.51,0,19331,major_purchase,RENT,1,1,56,38.31,2,542,0.494359,VERY_HIGH,DECLINED,1,90,<600,50-75K
CS002198,2025-05-13 00:53:16,779,41661,46.41,10,38464,credit_card,RENT,1,7,37,36.91,2,659,0.030814,MEDIUM,APPROVED,0,0,600-700,<50K
CS002199,2025-04-19 01:07:48,711,69273,37.95,6,28564,home_improvement,RENT,1,5,56,57.52,1,664,0.069563,HIGH,DECLINED,1,90,600-700,50-75K
CS002200,2025-05-02 11:29:58,664,75185,22.65,1,11771,debt_consolidation,MORTGAGE,1,5,9,57.32,2,606,0.141314,HIGH,DECLINED,0,0,600-700,75-100K
CS002201,2025-04-24 08:51:52,812,47990,12.5,3,58845,credit_card,RENT,0,0,0,52.13,0,799,0.001143,LOW,APPROVED,0,0,700-800,<50K
CS002202,2025-03-29 12:20:33,699,60740,19.31,0,17149,credit_card,OTHER,0,0,0,27.77,1,665,0.029195,MEDIUM,APPROVED,0,0,600-700,50-75K
CS002203,2025-03-31 23:15:14,652,54607,25.96,1,13150,other,OWN,1,2,13,32.18,0,619,0.078414,HIGH,DECLINED,0,0,600-700,50-75K
CS002204,2025-01-17 16:45:43,718,59448,25.35,3,25560,other,MORTGAGE,0,0,0,54.7,2,714,0.013491,LOW,DECLINED,0,0,700-800,50-75K
CS002205,2025-02-28 18:02:17,669,74067,35.75,1,14472,debt_consolidation,RENT,0,0,0,49.05,1,601,0.168681,HIGH,APPROVED,0,0,600-700,50-75K
CS002206,2025-06-22 14:22:06,653,65482,33.44,9,9782,credit_card,RENT,1,7,38,24.68,1,650,0.046813,HIGH,APPROVED,0,0,600-700,50-75K
CS002207,2025-06-22 16:10:51,720,58460,27.7,2,70157,credit_card,MORTGAGE,0,0,0,73.14,2,651,0.0872,HIGH,APPROVED,0,0,600-700,50-75K
CS002208,2025-05-31 05:50:50,700,117298,26.64,9,43638,home_improvement,MORTGAGE,3,5,50,21.24,1,658,0.050376,HIGH,APPROVED,1,90,600-700,100K+
CS002209,2025-05-17 07:26:22,688,77286,19.21,17,13887,debt_consolidation,MORTGAGE,1,4,31,0.0,0,717,0.013148,LOW,APPROVED,0,0,700-800,75-100K
CS002210,2025-02-28 11:20:27,692,59407,30.57,1,6545,major_purchase,OWN,1,4,5,42.76,0,631,0.067895,HIGH,DECLINED,1,90,600-700,50-75K
CS002211,2025-06-04 12:14:01,624,54901,31.95,8,30622,major_purchase,RENT,0,0,0,36.92,0,627,0.154482,HIGH,APPROVED,1,120,600-700,50-75K
CS002212,2025-05-03 01:11:57,736,70216,25.28,2,14963,credit_card,RENT,1,3,5,47.72,0,692,0.018055,MEDIUM,DECLINED,0,0,600-700,50-75K
CS002213,2025-02-09 15:12:24,801,128564,33.92,2,37488,credit_card,RENT,0,0,0,60.83,2,733,0.007061,LOW,APPROVED,0,0,700-800,100K+
CS002214,2025-03-22 22:29:45,713,82601,24.59,6,45827,other,RENT,2,5,23,73.13,2,628,0.108568,HIGH,APPROVED,0,0,600-700,75-100K
CS002215,2025-03-21 04:19:50,767,148943,18.87,3,15460,major_purchase,RENT,0,0,0,68.02,2,724,0.006763,LOW,APPROVED,0,0,700-800,100K+
CS002216,2025-01-19 16:42:11,805,42965,35.51,8,74130,debt_consolidation,MORTGAGE,0,0,0,40.0,0,759,0.00333,LOW,APPROVED,0,0,700-800,<50K
CS002217,2025-03-20 03:43:19,686,58232,17.25,1,19947,other,RENT,0,0,0,23.83,0,685,0.026908,MEDIUM,APPROVED,0,0,600-700,50-75K
CS002218,2025-05-12 01:13:31,661,45441,48.84,3,31062,debt_consolidation,MORTGAGE,2,4,43,0.02,2,566,0.310423,VERY_HIGH,DECLINED,1,60,<600,<50K
CS002219,2025-03-26 14:57:08,645,38178,26.25,3,5504,debt_consolidation,RENT,0,0,0,36.82,0,654,0.062497,HIGH,DECLINED,0,0,600-700,<50K
CS002220,2025-01-02 03:00:49,672,94063,39.65,8,13877,debt_consolidation,OWN,1,4,1,64.29,2,634,0.116972,HIGH,APPROVED,0,0,600-700,75-100K
CS002221,2025-02-12 03:32:52,740,85548,21.29,0,16505,major_purchase,MORTGAGE,0,0,0,32.87,2,715,0.007362,LOW,APPROVED,0,0,700-800,75-100K
CS002222,2025-05-23 21:59:11,689,91113,11.11,2,15452,major_purchase,MORTGAGE,1,0,29,13.39,0,724,0.009368,LOW,APPROVED,0,0,700-800,75-100K
CS002223,2025-01-30 17:50:21,761,111276,31.27,3,15907,debt_consolidation,OWN,3,0,32,34.67,0,679,0.018798,MEDIUM,APPROVED,0,0,600-700,100K+
CS002224,2025-05-22 03:01:04,663,43018,26.69,23,40282,other,RENT,1,4,45,70.61,1,622,0.11473,HIGH,APPROVED,0,30,600-700,<50K
CS002225,2025-05-04 04:20:43,787,53418,17.08,27,28127,other,MORTGAGE,0,0,0,99.95,0,736,0.006226,LOW,APPROVED,0,30,700-800,50-75K
CS002226,2025-05-27 06:56:20,680,64915,28.5,15,17323,credit_card,RENT,0,0,0,62.18,2,644,0.094654,HIGH,APPROVED,0,0,600-700,50-75K
CS002227,2025-02-14 16:15:32,693,33325,29.91,1,24837,debt_consolidation,RENT,1,4,39,25.83,0,650,0.065225,HIGH,APPROVED,0,0,600-700,<50K
CS002228,2025-05-20 10:30:38,701,48026,30.87,5,6895,credit_card,MORTGAGE,0,0,0,76.54,2,648,0.073668,HIGH,APPROVED,0,0,600-700,<50K
CS002229,2025-01-16 22:15:49,685,71456,32.14,16,7158,home_improvement,OWN,2,2,47,72.88,2,601,0.23807,VERY_HIGH,DECLINED,0,0,600-700,50-75K
CS002230,2025-06-29 18:28:56,691,90156,14.78,12,16076,credit_card,MORTGAGE,1,3,35,69.88,0,671,0.037035,MEDIUM,APPROVED,0,60,600-700,75-100K
CS002231,2025-01-03 20:23:05,729,70610,16.34,32,72369,other,RENT,2,6,43,13.09,1,691,0.018806,MEDIUM,APPROVED,0,0,600-700,50-75K
CS002232,2025-05-31 23:55:58,691,59776,19.18,2,13998,debt_consolidation,RENT,1,5,48,100.0,3,595,0.268865,VERY_HIGH,DECLINED,0,0,<600,50-75K
CS002233,2025-05-02 12:35:35,721,39205,38.19,7,14054,home_improvement,MORTGAGE,0,0,0,40.29,0,677,0.015751,LOW,APPROVED,0,0,600-700,<50K
CS002234,2025-04-03 10:43:09,654,46887,9.45,3,29901,other,RENT,1,5,12,56.97,1,687,0.017242,MEDIUM,DECLINED,0,0,600-700,<50K
CS002235,2025-04-05 02:12:31,654,79920,31.21,6,15490,home_improvement,MORTGAGE,0,0,0,14.99,4,628,0.093329,HIGH,APPROVED,0,0,600-700,75-100K
CS002236,2025-02-22 01:25:41,620,76434,26.19,1,27811,debt_consolidation,MORTGAGE,0,0,0,48.99,0,642,0.122079,HIGH,DECLINED,0,0,600-700,75-100K
CS002237,2025-04-03 22:07:59,735,73001,28.96,8,19320,credit_card,MORTGAGE,0,0,0,55.59,0,690,0.036097,MEDIUM,APPROVED,1,90,600-700,50-75K
CS002238,2025-04-18 06:33:43,651,104284,12.95,1,9705,credit_card,RENT,1,4,20,27.13,0,663,0.038794,MEDIUM,APPROVED,0,0,600-700,100K+
CS002239,2025-02-10 17:11:09,719,129235,32.57,3,21800,credit_card,RENT,0,0,0,66.34,2,698,0.016373,LOW,APPROVED,0,0,600-700,100K+
CS002240,2025-04-09 00:55:24,701,63327,12.3,2,48200,other,RENT,1,2,41,33.0,0,734,0.005658,LOW,APPROVED,0,0,700-800,50-75K
CS002241,2025-06-10 19:29:20,702,81664,12.61,12,24789,credit_card,OWN,0,0,0,29.2,1,714,0.014269,LOW,APPROVED,0,0,700-800,75-100K
CS002242,2025-05-22 23:33:58,683,74462,39.18,6,31724,debt_consolidation,RENT,1,6,12,50.97,0,624,0.095007,HIGH,APPROVED,1,90,600-700,50-75K
CS002243,2025-04-02 22:11:03,726,86265,27.79,26,53008,credit_card,RENT,1,4,8,27.36,0,728,0.00818,LOW,APPROVED,0,30,700-800,75-100K
